fact_id,db_order_id,db_line_id,invoice_number,order_date,customer_code,customer_name,tax_code,address,province_name,product_code,product_name_pdf,product_name_clean,product_name_source,unit,quantity,unit_price,line_total,message_id,received_at
56,7,56,BH26_0941,01/03/2026,TAYBAC,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6, 7 Chợ Mọc, Phố Mới, Xã Tân Yên, Bắc Ninh",Bắc Ninh,1000240020220000,Xe nnp Thnng Nhnt TE Bunny 16 Xanh dnnng,Xe đạp Thống Nhất TE Bunny 16 Xanh dnnng,AUTO_CLEAN,Chiếc,3.0,943888.0,2831664.0,<177639809698.27.14260593838171589262@taybac.vn>,"Sun, 01 Mar 2026 07:56:56 +0700"
57,7,57,BH26_0941,01/03/2026,TAYBAC,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6, 7 Chợ Mọc, Phố Mới, Xã Tân Yên, Bắc Ninh",Bắc Ninh,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,Xe đạp Thống Nhất TE Bunny 16 Hồng,AUTO_CLEAN,Chiếc,2.0,943888.0,1887776.0,<177639809698.27.14260593838171589262@taybac.vn>,"Sun, 01 Mar 2026 07:56:56 +0700"
58,7,58,BH26_0941,01/03/2026,TAYBAC,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6, 7 Chợ Mọc, Phố Mới, Xã Tân Yên, Bắc Ninh",Bắc Ninh,000231002023000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Kem,Xe đạp Thống Nhất LD 26 We Bare Bears Kem,AUTO_CLEAN,Chiếc,1.0,2172222.0,2172222.0,<177639809698.27.14260593838171589262@taybac.vn>,"Sun, 01 Mar 2026 07:56:56 +0700"
59,7,59,BH26_0941,01/03/2026,TAYBAC,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6, 7 Chợ Mọc, Phố Mới, Xã Tân Yên, Bắc Ninh",Bắc Ninh,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,Xe đạp Thống Nhất SK 20 xanh,AUTO_CLEAN,Chiếc,1.0,1377777.0,1377777.0,<177639809698.27.14260593838171589262@taybac.vn>,"Sun, 01 Mar 2026 07:56:56 +0700"
60,7,60,BH26_0941,01/03/2026,TAYBAC,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6, 7 Chợ Mọc, Phố Mới, Xã Tân Yên, Bắc Ninh",Bắc Ninh,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,2.0,1616111.0,3232222.0,<177639809698.27.14260593838171589262@taybac.vn>,"Sun, 01 Mar 2026 07:56:56 +0700"
61,7,61,BH26_0941,01/03/2026,TAYBAC,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6, 7 Chợ Mọc, Phố Mới, Xã Tân Yên, Bắc Ninh",Bắc Ninh,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,Xe đạp Thống Nhất New 26 Kem,AUTO_CLEAN,Chiếc,1.0,1616111.0,1616111.0,<177639809698.27.14260593838171589262@taybac.vn>,"Sun, 01 Mar 2026 07:56:56 +0700"
62,7,62,BH26_0941,01/03/2026,TAYBAC,HỘ KINH DOANH TÂY BẮC,221631348,"Ki ốt số 6, 7 Chợ Mọc, Phố Mới, Xã Tân Yên, Bắc Ninh",Bắc Ninh,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,Xe đạp Thống Nhất New 24 Kem,AUTO_CLEAN,Chiếc,2.0,1555000.0,3110000.0,<177639809698.27.14260593838171589262@taybac.vn>,"Sun, 01 Mar 2026 07:56:56 +0700"
63,8,63,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,Xe đạp Thống Nhất LD 26 Pastel Hồng,AUTO_CLEAN,Chiếc,5.0,1799444.0,8997220.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
64,8,64,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,7.0,1799444.0,12596108.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
65,8,65,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000336002004000,Xe nnp Thnng Nhnt SK 20 nn,Xe đạp Thống Nhất SK 20 nn,AUTO_CLEAN,Chiếc,7.0,1377777.0,9644439.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
66,8,66,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000219002022000,Xe nnp Thnng Nhnt GN 2.0 700C Xanh,Xe đạp Thống Nhất GN 2.0 700C Xanh,AUTO_CLEAN,Chiếc,4.0,1744444.0,6977776.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
67,8,67,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,8.0,1616111.0,12928888.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
68,8,68,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,Xe đạp Thống Nhất New 26 Kem,AUTO_CLEAN,Chiếc,5.0,1616111.0,8080555.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
69,8,69,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000232003008000,Xe nnp Thnng Nhnt MS 27.5 Ghi,Xe đạp Thống Nhất MS 27.5 Ghi,AUTO_CLEAN,Chiếc,7.0,2233333.0,15633331.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
70,8,70,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000331002022000,Xe nnp Thnng Nhnt MTB 26-02 Xanh dnnng,Xe đạp Thống Nhất MTB 26-02 Xanh dnnng,AUTO_CLEAN,Chiếc,7.0,1799444.0,12596108.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
71,8,71,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,1000270020150000,Xe nnp Thnng Nhnt TE Spaceboy 16 Café/nâu,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,AUTO_CLEAN,Chiếc,2.0,943888.0,1887776.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
72,8,72,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,Xe đạp Thống Nhất GN 06-24 2.0 nen,AUTO_CLEAN,Chiếc,5.0,1530555.0,7652775.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
73,8,73,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000216003008000,Xe nnp Thnng Nhnt GN 06-24 2.0 Ghi,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,AUTO_CLEAN,Chiếc,2.0,1530555.0,3061110.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
74,8,74,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000217003001000,Xe nnp Thnng Nhnt GN 06-26 2.0 nen,Xe đạp Thống Nhất GN 06-26 2.0 nen,AUTO_CLEAN,Chiếc,3.0,1591666.0,4774998.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
75,8,75,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000333002001002,Xe nnp Thnng Nhnt Super 26 S nen,Xe đạp Thống Nhất Super 26 S nen,AUTO_CLEAN,Chiếc,3.0,2294444.0,6883332.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
76,8,76,BH26_0942,01/03/2026,DAILOI,CỬA HÀNG XE nnP nnI LnI,207110960,"Lý Thái Tổ, Phường Trần Phú, Thành phố Bắc Giang, Bắc Giang",Bắc Giang,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,Xe đạp Thống Nhất Super 26 S ghi,AUTO_CLEAN,Chiếc,2.0,2294444.0,4588888.0,<177639809699.27.7012091250016467664@dailoi.vn>,"Sun, 01 Mar 2026 16:17:13 +0700"
77,9,77,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000230002002000,Xe nnp Thnng Nhnt LD 26 Trnng,Xe đạp Thống Nhất LD 26 Trắng,AUTO_CLEAN,Chiếc,1.0,1799444.0,1799444.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
78,9,78,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,Xe đạp Thống Nhất SK 24 nen,AUTO_CLEAN,Chiếc,1.0,1622222.0,1622222.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
79,9,79,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000337002008000,Xe nnp Thnng Nhnt SK 24 ghi,Xe đạp Thống Nhất SK 24 ghi,AUTO_CLEAN,Chiếc,3.0,1622222.0,4866666.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
80,9,80,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000106002001000,Xe nnp Thnng Nhnt Batwheels 16 nen,Xe đạp Thống Nhất Batwheels 16 nen,AUTO_CLEAN,Chiếc,1.0,1262037.0,1262037.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
81,9,81,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000106002013000,Xe nnp Thnng Nhnt Batwheels 16 Xanh,Xe đạp Thống Nhất Batwheels 16 Xanh,AUTO_CLEAN,Chiếc,1.0,1262037.0,1262037.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
82,9,82,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,Xe đạp Thống Nhất SK 20 xanh,AUTO_CLEAN,Chiếc,3.0,1377777.0,4133331.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
83,9,83,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,Xe đạp Thống Nhất New 24 Trắng,AUTO_CLEAN,Chiếc,2.0,1555000.0,3110000.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
84,9,84,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000216003001000,Xe nnp Thnng Nhnt GN 06-24 2.0 nen,Xe đạp Thống Nhất GN 06-24 2.0 nen,AUTO_CLEAN,Chiếc,2.0,1530555.0,3061110.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
85,9,85,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000219002012000,Xe nnp Thnng Nhnt GN 2.0 700C Ghi,Xe đạp Thống Nhất GN 2.0 700C Ghi,AUTO_CLEAN,Chiếc,1.0,1744444.0,1744444.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
86,9,86,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000219002023000,Xe nnp Thnng Nhnt GN 2.0 700C Kem,Xe đạp Thống Nhất GN 2.0 700C Kem,AUTO_CLEAN,Chiếc,1.0,1744444.0,1744444.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
87,9,87,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,1.0,1310555.0,1310555.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
88,9,88,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000226003002000,Xe nnp Thnng Nhnt LD 24-01_2023 Trnng,Xe đạp Thống Nhất LD 24-01_2023 Trắng,AUTO_CLEAN,Chiếc,1.0,1683333.0,1683333.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
89,9,89,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,Xe đạp Thống Nhất LD 26 Pastel Xanh,AUTO_CLEAN,Chiếc,1.0,1799444.0,1799444.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
90,9,90,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,1060010000200000,Xe nnp Thnng Nhnt TE Super Man 16 Xanh,Xe đạp Thống Nhất TE Super Man 16 Xanh,AUTO_CLEAN,Chiếc,2.0,1326851.0,2653702.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
91,9,91,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,Xe đạp Thống Nhất TE Batman16 Ghi,AUTO_CLEAN,Chiếc,1.0,1326851.0,1326851.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
92,9,92,BH26_0943,01/03/2026,VANLOI,CÔNG TY TNHH VnN LnI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",Huế,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,Xe đạp Thống Nhất Puppy 20 Trắng,AUTO_CLEAN,Chiếc,1.0,1310555.0,1310555.0,<177639809699.27.15386621650891716399@vanloi.vn>,"Sun, 01 Mar 2026 16:40:23 +0700"
93,10,93,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000224002026000,Xe nnp Thnng Nhnt New 24 Xanh mint,Xe đạp Thống Nhất New 24 Xanh mint,AUTO_CLEAN,Chiếc,3.0,1555000.0,4665000.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
94,10,94,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000224002002000,Xe nnp Thnng Nhnt New 24 Trnng,Xe đạp Thống Nhất New 24 Trắng,AUTO_CLEAN,Chiếc,3.0,1555000.0,4665000.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
95,10,95,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000217003005000,Xe nnp Thnng Nhnt GN 06-26 2.0 Cam,Xe đạp Thống Nhất GN 06-26 2.0 Cam,AUTO_CLEAN,Chiếc,2.0,1591666.0,3183332.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
96,10,96,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,4.0,1616111.0,6464444.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
97,10,97,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,4.0,1616111.0,6464444.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
98,10,98,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000331002001000,Xe nnp Thnng Nhnt MTB 26-02 nen,Xe đạp Thống Nhất MTB 26-02 nen,AUTO_CLEAN,Chiếc,1.0,1799444.0,1799444.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
99,10,99,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000331002008000,Xe nnp Thnng Nhnt MTB 26-02 Ghi,Xe đạp Thống Nhất MTB 26-02 Ghi,AUTO_CLEAN,Chiếc,1.0,1799444.0,1799444.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
100,10,100,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000225002024000,Xe nnp Thnng Nhnt New 26 Tím,Xe đạp Thống Nhất New 26 Tím,AUTO_CLEAN,Chiếc,3.0,1616111.0,4848333.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
101,10,101,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,Xe đạp Thống Nhất Puppy 20 Trắng,AUTO_CLEAN,Chiếc,3.0,1310555.0,3931665.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
102,10,102,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,Xe đạp Thống Nhất Puppy 20 Xanh,AUTO_CLEAN,Chiếc,1.0,1310555.0,1310555.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
103,10,103,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000217002007000,Xe nnp Thnng Nhnt GN 06-26 Coban,Xe đạp Thống Nhất GN 06-26 Cơ bản,AUTO_CLEAN,Chiếc,2.0,1469444.0,2938888.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
104,10,104,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,Xe đạp Thống Nhất LD 26 Pastel Hồng,AUTO_CLEAN,Chiếc,2.0,1799444.0,3598888.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
105,10,105,BH26_0944,01/03/2026,VIETANH,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150425614,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội",Hà Nội,1000240020090000,Xe nnp Thnng Nhnt TE Bunny 16 Hnng,Xe đạp Thống Nhất TE Bunny 16 Hồng,AUTO_CLEAN,Chiếc,1.0,943888.0,943888.0,<177639809700.27.6553587738384543240@vietanh.vn>,"Sun, 01 Mar 2026 16:44:58 +0700"
106,11,106,BH26_0945,01/03/2026,DAILOI,DOANH NGHIỆP TW ĐẠI LỢI,144863555,"Liền Kề 373, NO11, khu Cổng Đồng, tổ dân phố số 4, đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",Hà Nội,000331002004000,Xe nnp Thnng Nhnt MTB 26-02 nn tnni,Xe đạp Thống Nhất MTB 26-02 nn tnni,AUTO_CLEAN,Chiếc,2.0,1799444.0,3598888.0,<177639809700.27.12946299709363366021@dailoi.vn>,"Sun, 01 Mar 2026 10:51:21 +0700"
107,11,107,BH26_0945,01/03/2026,DAILOI,DOANH NGHIỆP TW ĐẠI LỢI,144863555,"Liền Kề 373, NO11, khu Cổng Đồng, tổ dân phố số 4, đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",Hà Nội,000224002023000,Xe nnp Thnng Nhnt New 24 Kem,Xe đạp Thống Nhất New 24 Kem,AUTO_CLEAN,Chiếc,2.0,1555000.0,3110000.0,<177639809700.27.12946299709363366021@dailoi.vn>,"Sun, 01 Mar 2026 10:51:21 +0700"
108,11,108,BH26_0945,01/03/2026,DAILOI,DOANH NGHIỆP TW ĐẠI LỢI,144863555,"Liền Kề 373, NO11, khu Cổng Đồng, tổ dân phố số 4, đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",Hà Nội,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,2.0,1310555.0,2621110.0,<177639809700.27.12946299709363366021@dailoi.vn>,"Sun, 01 Mar 2026 10:51:21 +0700"
109,11,109,BH26_0945,01/03/2026,DAILOI,DOANH NGHIỆP TW ĐẠI LỢI,144863555,"Liền Kề 373, NO11, khu Cổng Đồng, tổ dân phố số 4, đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",Hà Nội,000125002002000,Xe nnp Thnng Nhnt Puppy 20 Trnng,Xe đạp Thống Nhất Puppy 20 Trắng,AUTO_CLEAN,Chiếc,2.0,1310555.0,2621110.0,<177639809700.27.12946299709363366021@dailoi.vn>,"Sun, 01 Mar 2026 10:51:21 +0700"
110,11,110,BH26_0945,01/03/2026,DAILOI,DOANH NGHIỆP TW ĐẠI LỢI,144863555,"Liền Kề 373, NO11, khu Cổng Đồng, tổ dân phố số 4, đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",Hà Nội,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,Xe đạp Thống Nhất Puppy 20 Xanh,AUTO_CLEAN,Chiếc,1.0,1310555.0,1310555.0,<177639809700.27.12946299709363366021@dailoi.vn>,"Sun, 01 Mar 2026 10:51:21 +0700"
111,11,111,BH26_0945,01/03/2026,DAILOI,DOANH NGHIỆP TW ĐẠI LỢI,144863555,"Liền Kề 373, NO11, khu Cổng Đồng, tổ dân phố số 4, đường Tố Hữu, Phường La Khê, Quận Hà Đông, Thành phố Hà Nội, Việt Nam",Hà Nội,000125002023000,Xe nnp Thnng Nhnt Puppy 20 Kem,Xe đạp Thống Nhất Puppy 20 Kem,AUTO_CLEAN,Chiếc,2.0,1310555.0,2621110.0,<177639809700.27.12946299709363366021@dailoi.vn>,"Sun, 01 Mar 2026 10:51:21 +0700"
